"subject" "activity" "feature" "avg"
1 "WALKING" "tBodyGyroJerk-min()-Y" 0.695080809962536
1 "WALKING" "tBodyGyroJerk-min()-Z" 0.760205185014409
1 "WALKING" "tBodyGyroJerk-sma()" -0.649724845262248
1 "WALKING" "tBodyGyroJerk-std()-X" -0.637812687210375
1 "WALKING" "tBodyGyroJerk-std()-Y" -0.634472244550432
1 "WALKING" "tBodyGyroJerk-std()-Z" -0.664591977786455
1 "WALKING" "tBodyGyroJerkMag-arCoeff()1" 0.338890692613516
1 "WALKING" "tBodyGyroJerkMag-arCoeff()2" -0.245125220742248
1 "WALKING" "tBodyGyroJerkMag-arCoeff()3" -0.067101072789366
1 "WALKING" "tBodyGyroJerkMag-arCoeff()4" -0.128115556073487
1 "WALKING" "tBodyGyroJerkMag-energy()" -0.879801388414986
1 "WALKING" "tBodyGyroJerkMag-entropy()" 0.233927027654179
1 "WALKING" "tBodyGyroJerkMag-iqr()" -0.68727329556196
1 "WALKING" "tBodyGyroJerkMag-mad()" -0.675544103054755
1 "WALKING" "tBodyGyroJerkMag-max()" -0.651349142608069
1 "WALKING" "tBodyGyroJerkMag-mean()" -0.639517432642651
1 "WALKING" "tBodyGyroJerkMag-min()" -0.728590910463977
1 "WALKING" "tBodyGyroJerkMag-sma()" -0.639517432642651
1 "WALKING" "tBodyGyroJerkMag-std()" -0.652050770910663
1 "WALKING" "tBodyGyroMag-arCoeff()1" 0.0698310306246109
1 "WALKING" "tBodyGyroMag-arCoeff()2" -0.134577102586455
1 "WALKING" "tBodyGyroMag-arCoeff()3" 0.14389614101585
1 "WALKING" "tBodyGyroMag-arCoeff()4" -0.117131960956974
1 "WALKING" "tBodyGyroMag-energy()" -0.758090397002882
1 "WALKING" "tBodyGyroMag-entropy()" 0.157222927766571
1 "WALKING" "tBodyGyroMag-iqr()" -0.452758051199971
1 "WALKING" "tBodyGyroMag-mad()" -0.439586116879366
1 "WALKING" "tBodyGyroMag-max()" -0.58065733089049
1 "WALKING" "tBodyGyroMag-mean()" -0.475404785802305
1 "WALKING" "tBodyGyroMag-min()" -0.69259727142219
1 "WALKING" "tBodyGyroMag-sma()" -0.475404785802305
1 "WALKING" "tBodyGyroMag-std()" -0.499839593745821
1 "WALKING" "tGravityAcc-arCoeff()-X,1" -0.47650683352536
1 "WALKING" "tGravityAcc-arCoeff()-X,2" 0.521803532596542
1 "WALKING" "tGravityAcc-arCoeff()-X,3" -0.565939337069164
1 "WALKING" "tGravityAcc-arCoeff()-X,4" 0.608935238550432
1 "WALKING" "tGravityAcc-arCoeff()-Y,1" -0.275350282035735
1 "WALKING" "tGravityAcc-arCoeff()-Y,2" 0.278356300314121
1 "WALKING" "tGravityAcc-arCoeff()-Y,3" -0.330518357544035
1 "WALKING" "tGravityAcc-arCoeff()-Y,4" 0.401203882945245
1 "WALKING" "tGravityAcc-arCoeff()-Z,1" -0.401393783735158
1 "WALKING" "tGravityAcc-arCoeff()-Z,2" 0.419650751936888
1 "WALKING" "tGravityAcc-arCoeff()-Z,3" -0.436879005993372
1 "WALKING" "tGravityAcc-arCoeff()-Z,4" 0.450524142651556
1 "WALKING" "tGravityAcc-correlation()-X,Y" 0.171824868512968
1 "WALKING" "tGravityAcc-correlation()-X,Z" -0.167498098933141
1 "WALKING" "tGravityAcc-correlation()-Y,Z" 0.146578594036311
1 "WALKING" "tGravityAcc-energy()-X" 0.527750462829971
1 "WALKING" "tGravityAcc-energy()-Y" -0.705210404625072
1 "WALKING" "tGravityAcc-energy()-Z" -0.863346584158501
1 "WALKING" "tGravityAcc-entropy()-X" -0.592114919964553
1 "WALKING" "tGravityAcc-entropy()-Y" -0.866636481941499
1 "WALKING" "tGravityAcc-entropy()-Z" -0.861511856859078
1 "WALKING" "tGravityAcc-iqr()-X" -0.963156464351585
1 "WALKING" "tGravityAcc-iqr()-Y" -0.954967717455331
1 "WALKING" "tGravityAcc-iqr()-Z" -0.933618187080692
1 "WALKING" "tGravityAcc-mad()-X" -0.960843263371758
1 "WALKING" "tGravityAcc-mad()-Y" -0.952141805481268
1 "WALKING" "tGravityAcc-mad()-Z" -0.927662317685879
1 "WALKING" "tGravityAcc-max()-X" 0.685625310654179
1 "WALKING" "tGravityAcc-max()-Y" -0.0940767616887608
1 "WALKING" "tGravityAcc-max()-Z" 0.0809471901137464
1 "WALKING" "tGravityAcc-mean()-X" 0.744867411573487
1 "WALKING" "tGravityAcc-mean()-Y" -0.0825562579855908
1 "WALKING" "tGravityAcc-mean()-Z" 0.072339870389049
1 "WALKING" "tGravityAcc-min()-X" 0.755565907392795
1 "WALKING" "tGravityAcc-min()-Y" -0.0701719489538905
1 "WALKING" "tGravityAcc-min()-Z" 0.0565659885294813
1 "WALKING" "tGravityAcc-sma()" -0.0367570221189337
1 "WALKING" "tGravityAcc-std()-X" -0.959859435936599
1 "WALKING" "tGravityAcc-std()-Y" -0.951150627458213
1 "WALKING" "tGravityAcc-std()-Z" -0.925817590867435
1 "WALKING" "tGravityAccMag-arCoeff()1" 0.0107480955951009
1 "WALKING" "tGravityAccMag-arCoeff()2" -0.0445568387524496
1 "WALKING" "tGravityAccMag-arCoeff()3" 0.0854444841365706
1 "WALKING" "tGravityAccMag-arCoeff()4" -0.0491918153835735
1 "WALKING" "tGravityAccMag-energy()" -0.741394643746398
1 "WALKING" "tGravityAccMag-entropy()" 0.249771373567723
1 "WALKING" "tGravityAccMag-iqr()" -0.603153353097983
1 "WALKING" "tGravityAccMag-mad()" -0.547872550685879
1 "WALKING" "tGravityAccMag-max()" -0.482052285306628
1 "WALKING" "tGravityAccMag-mean()" -0.453632943768818
1 "WALKING" "tGravityAccMag-min()" -0.833674419942363
1 "WALKING" "tGravityAccMag-sma()" -0.453632943768818
1 "WALKING" "tGravityAccMag-std()" -0.497096402038329
2 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0140445759570199
2 "STANDING" "angle(tBodyAccMean,gravity)" 0.00987176748993709
2 "STANDING" "angle(tBodyGyroJerkMean,gravityMean)" -0.0372927976207285
2 "STANDING" "angle(tBodyGyroMean,gravityMean)" 0.0745850523983444
2 "STANDING" "angle(X,gravityMean)" -0.434486657251656
2 "STANDING" "angle(Y,gravityMean)" 0.17228684113245
2 "STANDING" "angle(Z,gravityMean)" -0.0788654586730132
2 "STANDING" "fBodyAcc-bandsEnergy()-1,16" -0.801436505344371
2 "STANDING" "fBodyAcc-bandsEnergy()-1,24" -0.791143665678675
2 "STANDING" "fBodyAcc-bandsEnergy()-1,8" -0.81140001897351
2 "STANDING" "fBodyAcc-bandsEnergy()-17,24" -0.822003321015563
2 "STANDING" "fBodyAcc-bandsEnergy()-17,32" -0.798657262659934
2 "STANDING" "fBodyAcc-bandsEnergy()-25,32" -0.847517849903973
2 "STANDING" "fBodyAcc-bandsEnergy()-25,48" -0.843568085168985
2 "STANDING" "fBodyAcc-bandsEnergy()-33,40" -0.885419311078366
2 "STANDING" "fBodyAcc-bandsEnergy()-33,48" -0.876135547403973
2 "STANDING" "fBodyAcc-bandsEnergy()-41,48" -0.876733050759382
2 "STANDING" "fBodyAcc-bandsEnergy()-49,56" -0.913992289830022
2 "STANDING" "fBodyAcc-bandsEnergy()-49,64" -0.927762797647903
2 "STANDING" "fBodyAcc-bandsEnergy()-57,64" -0.954335445756071
2 "STANDING" "fBodyAcc-bandsEnergy()-9,16" -0.872995477440397
2 "STANDING" "fBodyAcc-energy()-X" -0.84059234513245
2 "STANDING" "fBodyAcc-energy()-Y" -0.688208358372848
2 "STANDING" "fBodyAcc-energy()-Z" -0.830835611754967
2 "STANDING" "fBodyAcc-entropy()-X" -0.0970730098344371
2 "STANDING" "fBodyAcc-entropy()-Y" -0.0924082208609271
2 "STANDING" "fBodyAcc-entropy()-Z" -0.150928621125828
2 "STANDING" "fBodyAcc-iqr()-X" -0.54221996550404
2 "STANDING" "fBodyAcc-iqr()-Y" -0.534609197844801
2 "STANDING" "fBodyAcc-iqr()-Z" -0.71344086036755
2 "STANDING" "fBodyAcc-kurtosis()-X" -0.546631370768874
2 "STANDING" "fBodyAcc-kurtosis()-Y" -0.63634670244702
2 "STANDING" "fBodyAcc-kurtosis()-Z" -0.590158146904636
2 "STANDING" "fBodyAcc-mad()-X" -0.572643078574503
2 "STANDING" "fBodyAcc-mad()-Y" -0.4415114235
2 "STANDING" "fBodyAcc-mad()-Z" -0.598307836834702
2 "STANDING" "fBodyAcc-max()-X" -0.680336110911589
2 "STANDING" "fBodyAcc-max()-Y" -0.614148974650993
2 "STANDING" "fBodyAcc-max()-Z" -0.638538181886755
2 "STANDING" "fBodyAcc-maxInds-X" -0.758598588350993
2 "STANDING" "fBodyAcc-maxInds-Y" -0.824503310298013
2 "STANDING" "fBodyAcc-maxInds-Z" -0.845899133288079
2 "STANDING" "fBodyAcc-mean()-X" -0.57377091142947
2 "STANDING" "fBodyAcc-mean()-Y" -0.432566581302351
2 "STANDING" "fBodyAcc-mean()-Z" -0.630081222124834
2 "STANDING" "fBodyAcc-meanFreq()-X" -0.106763418901788
2 "STANDING" "fBodyAcc-meanFreq()-Y" 0.105734176023146
2 "STANDING" "fBodyAcc-meanFreq()-Z" 0.087210586428
2 "STANDING" "fBodyAcc-min()-X" -0.859339752450331
2 "STANDING" "fBodyAcc-min()-Y" -0.851161497659272
2 "STANDING" "fBodyAcc-min()-Z" -0.909318096490066
2 "STANDING" "fBodyAcc-skewness()-X" -0.21847583334155
2 "STANDING" "fBodyAcc-skewness()-Y" -0.329257594034669
2 "STANDING" "fBodyAcc-skewness()-Z" -0.345669160910099
2 "STANDING" "fBodyAcc-sma()" -0.486200016767881
2 "STANDING" "fBodyAcc-std()-X" -0.619788102803311
2 "STANDING" "fBodyAcc-std()-Y" -0.464723862913245
2 "STANDING" "fBodyAcc-std()-Z" -0.600678614835099
2 "STANDING" "fBodyAccJerk-bandsEnergy()-1,16" -0.856944446069095
2 "STANDING" "fBodyAccJerk-bandsEnergy()-1,24" -0.819570006707064
2 "STANDING" "fBodyAccJerk-bandsEnergy()-1,8" -0.856558979471302
2 "STANDING" "fBodyAccJerk-bandsEnergy()-17,24" -0.809114750913687
2 "STANDING" "fBodyAccJerk-bandsEnergy()-17,32" -0.7920910564883
2 "STANDING" "fBodyAccJerk-bandsEnergy()-25,32" -0.849047536800221
2 "STANDING" "fBodyAccJerk-bandsEnergy()-25,48" -0.830491864444812
2 "STANDING" "fBodyAccJerk-bandsEnergy()-33,40" -0.894578672890728
2 "STANDING" "fBodyAccJerk-bandsEnergy()-33,48" -0.866716153430353
2 "STANDING" "fBodyAccJerk-bandsEnergy()-41,48" -0.863299573144923
2 "STANDING" "fBodyAccJerk-bandsEnergy()-49,56" -0.90979846842053
2 "STANDING" "fBodyAccJerk-bandsEnergy()-49,64" -0.912303706298013
2 "STANDING" "fBodyAccJerk-bandsEnergy()-57,64" -0.973194255143488
2 "STANDING" "fBodyAccJerk-bandsEnergy()-9,16" -0.880030592175497
2 "STANDING" "fBodyAccJerk-energy()-X" -0.799332926511589
2 "STANDING" "fBodyAccJerk-energy()-Y" -0.743845397304636
2 "STANDING" "fBodyAccJerk-energy()-Z" -0.930022096490066
2 "STANDING" "fBodyAccJerk-entropy()-X" -0.147767752847682
2 "STANDING" "fBodyAccJerk-entropy()-Y" -0.139678639205298
2 "STANDING" "fBodyAccJerk-entropy()-Z" -0.304487169347682
2 "STANDING" "fBodyAccJerk-iqr()-X" -0.508730279768079
2 "STANDING" "fBodyAccJerk-iqr()-Y" -0.614522749110265
2 "STANDING" "fBodyAccJerk-iqr()-Z" -0.747754781241722
2 "STANDING" "fBodyAccJerk-kurtosis()-X" -0.796630167483444
2 "STANDING" "fBodyAccJerk-kurtosis()-Y" -0.860285539900662
2 "STANDING" "fBodyAccJerk-kurtosis()-Z" -0.830207046887417
2 "STANDING" "fBodyAccJerk-mad()-X" -0.498548018662914
2 "STANDING" "fBodyAccJerk-mad()-Y" -0.508683829480331
2 "STANDING" "fBodyAccJerk-mad()-Z" -0.746325666059603
2 "STANDING" "fBodyAccJerk-max()-X" -0.69287933708543
2 "STANDING" "fBodyAccJerk-max()-Y" -0.611303453504967
2 "STANDING" "fBodyAccJerk-max()-Z" -0.78966654513245
2 "STANDING" "fBodyAccJerk-maxInds-X" -0.249403973509934
2 "STANDING" "fBodyAccJerk-maxInds-Y" -0.326622516556291
2 "STANDING" "fBodyAccJerk-maxInds-Z" -0.283311258278146
2 "STANDING" "fBodyAccJerk-mean()-X" -0.561682049622185
2 "STANDING" "fBodyAccJerk-mean()-Y" -0.50890379901457
2 "STANDING" "fBodyAccJerk-mean()-Z" -0.715745330403973
2 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.0868000536209801
2 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.139776595362185
2 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.0942651868218543
2 "STANDING" "fBodyAccJerk-min()-X" -0.854188630980132
2 "STANDING" "fBodyAccJerk-min()-Y" -0.831087364506623
2 "STANDING" "fBodyAccJerk-min()-Z" -0.874581940198676
2 "STANDING" "fBodyAccJerk-skewness()-X" -0.42159299768106
2 "STANDING" "fBodyAccJerk-skewness()-Y" -0.457980816361921
2 "STANDING" "fBodyAccJerk-skewness()-Z" -0.509509835039735
2 "STANDING" "fBodyAccJerk-sma()" -0.525343766949338
2 "STANDING" "fBodyAccJerk-std()-X" -0.595105612895033
2 "STANDING" "fBodyAccJerk-std()-Y" -0.509147543673841
2 "STANDING" "fBodyAccJerk-std()-Z" -0.767087015496689
2 "STANDING" "fBodyAccMag-energy()" -0.796190871412583
2 "STANDING" "fBodyAccMag-entropy()" -0.12901608884106
2 "STANDING" "fBodyAccMag-iqr()" -0.652372619915563
2 "STANDING" "fBodyAccMag-kurtosis()" -0.685566062996689
2 "STANDING" "fBodyAccMag-mad()" -0.567935952646358
2 "STANDING" "fBodyAccMag-max()" -0.754217135264901
2 "STANDING" "fBodyAccMag-maxInds" -0.729390271582781
2 "STANDING" "fBodyAccMag-mean()" -0.514569861316887
2 "STANDING" "fBodyAccMag-meanFreq()" 0.192199738218212
2 "STANDING" "fBodyAccMag-min()" -0.84374090225894
2 "STANDING" "fBodyAccMag-skewness()" -0.412168401405894
2 "STANDING" "fBodyAccMag-sma()" -0.514569861316887
2 "STANDING" "fBodyAccMag-std()" -0.646662308457285
2 "STANDING" "fBodyBodyAccJerkMag-energy()" -0.757310372778146
2 "STANDING" "fBodyBodyAccJerkMag-entropy()" -0.226727620033113
2 "STANDING" "fBodyBodyAccJerkMag-iqr()" -0.593574456669868
2 "STANDING" "fBodyBodyAccJerkMag-kurtosis()" -0.593132222930066
2 "STANDING" "fBodyBodyAccJerkMag-mad()" -0.495991484958609
2 "STANDING" "fBodyBodyAccJerkMag-max()" -0.573524830583444
2 "STANDING" "fBodyBodyAccJerkMag-maxInds" -0.869862291854305
2 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.509746432970861
2 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.193066821118212
2 "STANDING" "fBodyBodyAccJerkMag-min()" -0.753630222961921
2 "STANDING" "fBodyBodyAccJerkMag-skewness()" -0.279037812333808
2 "STANDING" "fBodyBodyAccJerkMag-sma()" -0.509746432970861
2 "STANDING" "fBodyBodyAccJerkMag-std()" -0.518800797709272
2 "STANDING" "fBodyBodyGyroJerkMag-energy()" -0.927092261622517
2 "STANDING" "fBodyBodyGyroJerkMag-entropy()" -0.228060676827815
2 "STANDING" "fBodyBodyGyroJerkMag-iqr()" -0.754178157903973
2 "STANDING" "fBodyBodyGyroJerkMag-kurtosis()" -0.578499764648344
2 "STANDING" "fBodyBodyGyroJerkMag-mad()" -0.731555004732781
2 "STANDING" "fBodyBodyGyroJerkMag-max()" -0.76145083447351
2 "STANDING" "fBodyBodyGyroJerkMag-maxInds" -0.908230840198676
2 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.751615078360927
2 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.124612068599768
2 "STANDING" "fBodyBodyGyroJerkMag-min()" -0.863208458804636
2 "STANDING" "fBodyBodyGyroJerkMag-skewness()" -0.244190453542848
2 "STANDING" "fBodyBodyGyroJerkMag-sma()" -0.751615078360927
2 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.744194981440397
2 "STANDING" "fBodyBodyGyroMag-energy()" -0.901824634503311
2 "STANDING" "fBodyBodyGyroMag-entropy()" -0.0498716162582781
2 "STANDING" "fBodyBodyGyroMag-iqr()" -0.741783144112252
2 "STANDING" "fBodyBodyGyroMag-kurtosis()" -0.605982196850993
2 "STANDING" "fBodyBodyGyroMag-mad()" -0.708343122466887
2 "STANDING" "fBodyBodyGyroMag-max()" -0.756187027059603
2 "STANDING" "fBodyBodyGyroMag-maxInds" -0.852266938543046
2 "STANDING" "fBodyBodyGyroMag-mean()" -0.699742945221854
2 "STANDING" "fBodyBodyGyroMag-meanFreq()" 0.0471324812379801
2 "STANDING" "fBodyBodyGyroMag-min()" -0.878443184470199
2 "STANDING" "fBodyBodyGyroMag-skewness()" -0.304666564887748
2 "STANDING" "fBodyBodyGyroMag-sma()" -0.699742945221854
2 "STANDING" "fBodyBodyGyroMag-std()" -0.725310337688742
2 "STANDING" "fBodyGyro-bandsEnergy()-1,16" -0.916386904909492
2 "STANDING" "fBodyGyro-bandsEnergy()-1,24" -0.90792490340287
2 "STANDING" "fBodyGyro-bandsEnergy()-1,8" -0.920307688024283
2 "STANDING" "fBodyGyro-bandsEnergy()-17,24" -0.925718509426049
2 "STANDING" "fBodyGyro-bandsEnergy()-17,32" -0.904099864094923
2 "STANDING" "fBodyGyro-bandsEnergy()-25,32" -0.927260959437086
2 "STANDING" "fBodyGyro-bandsEnergy()-25,48" -0.931590470419426
2 "STANDING" "fBodyGyro-bandsEnergy()-33,40" -0.948189218458057
2 "STANDING" "fBodyGyro-bandsEnergy()-33,48" -0.94580347718543
2 "STANDING" "fBodyGyro-bandsEnergy()-41,48" -0.945623923598234
2 "STANDING" "fBodyGyro-bandsEnergy()-49,56" -0.948459620066225
2 "STANDING" "fBodyGyro-bandsEnergy()-49,64" -0.959741921479029
2 "STANDING" "fBodyGyro-bandsEnergy()-57,64" -0.979224101125828
2 "STANDING" "fBodyGyro-bandsEnergy()-9,16" -0.946016682041943
2 "STANDING" "fBodyGyro-energy()-X" -0.915518466225166
2 "STANDING" "fBodyGyro-energy()-Y" -0.927739763741722
2 "STANDING" "fBodyGyro-energy()-Z" -0.870083865142384
2 "STANDING" "fBodyGyro-entropy()-X" -0.0402636203375497
2 "STANDING" "fBodyGyro-entropy()-Y" -0.00484938713907285
2 "STANDING" "fBodyGyro-entropy()-Z" -0.0340052346688742
2 "STANDING" "fBodyGyro-iqr()-X" -0.645240261732781
2 "STANDING" "fBodyGyro-iqr()-Y" -0.753215491884106
2 "STANDING" "fBodyGyro-iqr()-Z" -0.619876049199007
2 "STANDING" "fBodyGyro-kurtosis()-X" -0.540187818755629
2 "STANDING" "fBodyGyro-kurtosis()-Y" -0.588548194476821
2 "STANDING" "fBodyGyro-kurtosis()-Z" -0.475355877301325
2 "STANDING" "fBodyGyro-mad()-X" -0.67679108196755
2 "STANDING" "fBodyGyro-mad()-Y" -0.746336693046358
2 "STANDING" "fBodyGyro-mad()-Z" -0.634248254901325
2 "STANDING" "fBodyGyro-max()-X" -0.727379052363344
2 "STANDING" "fBodyGyro-max()-Y" -0.785353753377483
2 "STANDING" "fBodyGyro-max()-Z" -0.748819905116225
2 "STANDING" "fBodyGyro-maxInds-X" -0.885871963807947
2 "STANDING" "fBodyGyro-maxInds-Y" -0.856868190480132
2 "STANDING" "fBodyGyro-maxInds-Z" -0.840374514533113
2 "STANDING" "fBodyGyro-mean()-X" -0.638717694593046
2 "STANDING" "fBodyGyro-mean()-Y" -0.722068978635762
2 "STANDING" "fBodyGyro-mean()-Z" -0.601594889654305
2 "STANDING" "fBodyGyro-meanFreq()-X" -0.00576500648245033
2 "STANDING" "fBodyGyro-meanFreq()-Y" -0.0702155008665563
2 "STANDING" "fBodyGyro-meanFreq()-Z" 0.0513627291214901
2 "STANDING" "fBodyGyro-min()-X" -0.930775747251656
2 "STANDING" "fBodyGyro-min()-Y" -0.915083827794702
2 "STANDING" "fBodyGyro-min()-Z" -0.897148893377483
2 "STANDING" "fBodyGyro-skewness()-X" -0.229617201945364
2 "STANDING" "fBodyGyro-skewness()-Y" -0.234907371348013
2 "STANDING" "fBodyGyro-skewness()-Z" -0.182855859096027
2 "STANDING" "fBodyGyro-sma()" -0.645047511238411
2 "STANDING" "fBodyGyro-std()-X" -0.734588540182119
2 "STANDING" "fBodyGyro-std()-Y" -0.72716774102649
2 "STANDING" "fBodyGyro-std()-Z" -0.683114494539735
2 "STANDING" "tBodyAcc-arCoeff()-X,1" -0.0234071015748344
2 "STANDING" "tBodyAcc-arCoeff()-X,2" 0.0912011786905298
2 "STANDING" "tBodyAcc-arCoeff()-X,3" -0.0949577936180265
2 "STANDING" "tBodyAcc-arCoeff()-X,4" 0.143357460992219
2 "STANDING" "tBodyAcc-arCoeff()-Y,1" 0.0113430073329801
2 "STANDING" "tBodyAcc-arCoeff()-Y,2" 0.0430372154178808
2 "STANDING" "tBodyAcc-arCoeff()-Y,3" 0.10722903416904
2 "STANDING" "tBodyAcc-arCoeff()-Y,4" -0.0105897866226821
2 "STANDING" "tBodyAcc-arCoeff()-Z,1" 0.0481081102748344
2 "STANDING" "tBodyAcc-arCoeff()-Z,2" 0.0108255361380795
2 "STANDING" "tBodyAcc-arCoeff()-Z,3" 0.0465211738311258
2 "STANDING" "tBodyAcc-arCoeff()-Z,4" -0.072892217110596
2 "STANDING" "tBodyAcc-correlation()-X,Y" -0.186637683145695
2 "STANDING" "tBodyAcc-correlation()-X,Z" -0.169618852403311
2 "STANDING" "tBodyAcc-correlation()-Y,Z" 0.194535818751225
2 "STANDING" "tBodyAcc-energy()-X" -0.840523072980132
2 "STANDING" "tBodyAcc-energy()-Y" -0.879557611655629
2 "STANDING" "tBodyAcc-energy()-Z" -0.847662263278146
2 "STANDING" "tBodyAcc-entropy()-X" -0.127386847614901
2 "STANDING" "tBodyAcc-entropy()-Y" -0.0804409115324503
2 "STANDING" "tBodyAcc-entropy()-Z" -0.143932743263212
2 "STANDING" "tBodyAcc-iqr()-X" -0.722562962036424
2 "STANDING" "tBodyAcc-iqr()-Y" -0.590041341054636
2 "STANDING" "tBodyAcc-iqr()-Z" -0.626987517440397
2 "STANDING" "tBodyAcc-mad()-X" -0.639919016384106
2 "STANDING" "tBodyAcc-mad()-Y" -0.445338262615331
2 "STANDING" "tBodyAcc-mad()-Z" -0.594606120850662
2 "STANDING" "tBodyAcc-max()-X" -0.416420578870861
2 "STANDING" "tBodyAcc-max()-Y" -0.275418067361589
2 "STANDING" "tBodyAcc-max()-Z" -0.555696502761589
2 "STANDING" "tBodyAcc-mean()-X" 0.273113115788079
2 "STANDING" "tBodyAcc-mean()-Y" -0.0191323183174834
2 "STANDING" "tBodyAcc-mean()-Z" -0.115649958175497
2 "STANDING" "tBodyAcc-min()-X" 0.538656377546358
2 "STANDING" "tBodyAcc-min()-Y" 0.318318460882285
2 "STANDING" "tBodyAcc-min()-Z" 0.562573167028477
2 "STANDING" "tBodyAcc-sma()" -0.529628436711921
2 "STANDING" "tBodyAcc-std()-X" -0.605586497159271
2 "STANDING" "tBodyAcc-std()-Y" -0.428962986589404
2 "STANDING" "tBodyAcc-std()-Z" -0.589360062210596
2 "STANDING" "tBodyAccJerk-arCoeff()-X,1" -0.0114907380883113
2 "STANDING" "tBodyAccJerk-arCoeff()-X,2" 0.228924745364901
2 "STANDING" "tBodyAccJerk-arCoeff()-X,3" 0.108695879327881
2 "STANDING" "tBodyAccJerk-arCoeff()-X,4" 0.0854969500921192
2 "STANDING" "tBodyAccJerk-arCoeff()-Y,1" -0.0267700591006623
2 "STANDING" "tBodyAccJerk-arCoeff()-Y,2" 0.129235718291391
2 "STANDING" "tBodyAccJerk-arCoeff()-Y,3" 0.209007877035762
2 "STANDING" "tBodyAccJerk-arCoeff()-Y,4" 0.274257882824669
2 "STANDING" "tBodyAccJerk-arCoeff()-Z,1" -0.00377548290966556
2 "STANDING" "tBodyAccJerk-arCoeff()-Z,2" 0.0781061226818543
2 "STANDING" "tBodyAccJerk-arCoeff()-Z,3" 0.0058208435855298
2 "STANDING" "tBodyAccJerk-arCoeff()-Z,4" 0.155497917998278
2 "STANDING" "tBodyAccJerk-correlation()-X,Y" -0.265153312015894
2 "STANDING" "tBodyAccJerk-correlation()-X,Z" 0.0393154392191391
2 "STANDING" "tBodyAccJerk-correlation()-Y,Z" 0.155085641165397
2 "STANDING" "tBodyAccJerk-energy()-X" -0.799626553198675
2 "STANDING" "tBodyAccJerk-energy()-Y" -0.743735461845695
2 "STANDING" "tBodyAccJerk-energy()-Z" -0.929991067649007
2 "STANDING" "tBodyAccJerk-entropy()-X" -0.012722577039404
2 "STANDING" "tBodyAccJerk-entropy()-Y" -0.0260976587549669
2 "STANDING" "tBodyAccJerk-entropy()-Z" -0.0719020549668874
2 "STANDING" "tBodyAccJerk-iqr()-X" -0.586873682530795
2 "STANDING" "tBodyAccJerk-iqr()-Y" -0.599663528164238
2 "STANDING" "tBodyAccJerk-iqr()-Z" -0.760774028887417
2 "STANDING" "tBodyAccJerk-mad()-X" -0.570367517489073
2 "STANDING" "tBodyAccJerk-mad()-Y" -0.492498960925033
2 "STANDING" "tBodyAccJerk-mad()-Z" -0.736772726324503
2 "STANDING" "tBodyAccJerk-max()-X" -0.617968878408278
2 "STANDING" "tBodyAccJerk-max()-Y" -0.621810136880132
2 "STANDING" "tBodyAccJerk-max()-Z" -0.809268521271523
2 "STANDING" "tBodyAccJerk-mean()-X" 0.0785353156747351
2 "STANDING" "tBodyAccJerk-mean()-Y" 0.00708771249764901
2 "STANDING" "tBodyAccJerk-mean()-Z" 0.000755760748377483
2 "STANDING" "tBodyAccJerk-min()-X" 0.491075915344371
2 "STANDING" "tBodyAccJerk-min()-Y" 0.583960484002649
2 "STANDING" "tBodyAccJerk-min()-Z" 0.706169094741722
2 "STANDING" "tBodyAccJerk-sma()" -0.583251058675828
2 "STANDING" "tBodyAccJerk-std()-X" -0.557809603123841
2 "STANDING" "tBodyAccJerk-std()-Y" -0.491875889831788
2 "STANDING" "tBodyAccJerk-std()-Z" -0.741885388311258
2 "STANDING" "tBodyAccJerkMag-arCoeff()1" 0.14657202462053
2 "STANDING" "tBodyAccJerkMag-arCoeff()2" -0.116447271122517
2 "STANDING" "tBodyAccJerkMag-arCoeff()3" -0.15343313692553
2 "STANDING" "tBodyAccJerkMag-arCoeff()4" 0.0688931637195364
2 "STANDING" "tBodyAccJerkMag-energy()" -0.804001053165563
2 "STANDING" "tBodyAccJerkMag-entropy()" 0.0108421309006622
2 "STANDING" "tBodyAccJerkMag-iqr()" -0.625997348653311
2 "STANDING" "tBodyAccJerkMag-mad()" -0.544297072459768
2 "STANDING" "tBodyAccJerkMag-max()" -0.525340146702318
2 "STANDING" "tBodyAccJerkMag-mean()" -0.58777744543543
2 "STANDING" "tBodyAccJerkMag-min()" -0.771836768082781
